,Year,Season,Team,NOC,Name,Event
1851,1964,Summer,Australia,AUS,233,129
1852,1964,Summer,Austria,AUT,54,53
1853,1964,Summer,Bahamas,BAH,3,3
1854,1964,Summer,Barco Deloro,NED,4,1
1855,1964,Summer,Barrenjoey,AUS,3,1
1856,1964,Summer,Belgium,BEL,61,36
1857,1964,Summer,Bellatrix XIII,GER,2,1
1858,1964,Summer,Bermuda,BER,1,1
1859,1964,Summer,Bingo,USA,3,1
1860,1964,Summer,Bolivia,BOL,1,1
1861,1964,Summer,Brazil,BRA,57,15
1862,1964,Summer,Brigantia,AUT,2,1
1863,1964,Summer,Bulgaria,BUL,63,56
1864,1964,Summer,Cambodia,CAM,11,9
1865,1964,Summer,Cambria,AUS,3,1
1866,1964,Summer,Cameroon,CMR,1,2
1867,1964,Summer,Canada,CAN,105,88
1868,1964,Summer,Chad,CHA,2,2
1869,1964,Summer,Chaje II,FIN,3,1
1870,1964,Summer,Chile,CHI,14,13
1871,1964,Summer,Chinese Taipei,TPE,40,46
1872,1964,Summer,Clementine V,BRA,2,1
1873,1964,Summer,Colombia,COL,20,19
1874,1964,Summer,Congo (Brazzaville),CGO,2,2
1875,1964,Summer,Costa Rica,CRC,2,1
1876,1964,Summer,Cote d'Ivoire,CIV,9,10
1877,1964,Summer,Cuba,CUB,27,24
1878,1964,Summer,Czechoslovakia,TCH,104,64
1879,1964,Summer,Daisy,NED,2,1
1880,1964,Summer,Denmark,DEN,52,37
1881,1964,Summer,Diablo,AUS,2,1
1882,1964,Summer,Dominican Republic,DOM,1,1
1883,1964,Summer,Druzhba,URS,3,1
1884,1964,Summer,Egypt,EGY,73,35
1885,1964,Summer,Espuma del Mar,VEN,2,1
1886,1964,Summer,Ethiopia,ETH,12,11
1887,1964,Summer,Faneca,POR,2,1
1888,1964,Summer,Finland,FIN,84,62
1889,1964,Summer,Firebird II,TTO,2,1
1890,1964,Summer,Fram III,NOR,3,1
1891,1964,Summer,France,FRA,136,88
1892,1964,Summer,Gem,BAH,2,1
1893,1964,Summer,Germany,GER,326,155
1894,1964,Summer,Ghana,GHA,33,18
1895,1964,Summer,Glider,USA,2,1
1896,1964,Summer,Glisten,CAN,2,1
1897,1964,Summer,Great Britain,GBR,196,121
1898,1964,Summer,Greece,GRE,15,15
1899,1964,Summer,Grifo IV,POR,3,1
1900,1964,Summer,Grifone,ITA,3,1
1901,1964,Summer,Guanahani,BAH,3,1
1902,1964,Summer,Guyana,GUY,1,1
1903,1964,Summer,GyoshuII,CAM,2,1
1904,1964,Summer,Hayama,SWE,2,1
1905,1964,Summer,Hong Kong,HKG,36,23
1906,1964,Summer,Humbug V,SWE,2,1
1907,1964,Summer,Hungary,HUN,182,111
1908,1964,Summer,Iceland,ISL,4,5
1909,1964,Summer,India,IND,52,42
1910,1964,Summer,Iran,IRI,62,58
1911,1964,Summer,Iraq,IRQ,13,14
1912,1964,Summer,Ireland,IRL,22,22
1913,1964,Summer,Israel,ISR,10,12
1914,1964,Summer,Italy,ITA,157,87
1915,1964,Summer,Jamaica,JAM,18,15
1916,1964,Summer,Japan,JPN,318,151
1917,1964,Summer,John B,BAH,3,1
1918,1964,Summer,Kalayaan,PHI,3,1
1919,1964,Summer,Kenya,KEN,37,21
1920,1964,Summer,Kuling,SWE,3,1
1921,1964,Summer,Lady C,GBR,2,1
1922,1964,Summer,Lebanon,LIB,5,3
1923,1964,Summer,Liberia,LBR,1,2
1924,1964,Summer,Liechtenstein,LIE,2,3
1925,1964,Summer,Linglom,THA,3,1
1926,1964,Summer,Lucky,NOR,2,1
1927,1964,Summer,Luxembourg,LUX,12,18
1928,1964,Summer,Madagascar,MAD,3,4
1929,1964,Summer,Malaysia,MAS,61,48
1930,1964,Summer,Mali,MLI,2,2
1931,1964,Summer,Maryke,AUS,2,1
1932,1964,Summer,Mexico,MEX,84,54
1933,1964,Summer,Miss Denmark 1964,DEN,2,1
1934,1964,Summer,Miss Nippon IV,JAM,3,1
1935,1964,Summer,Miss Nippon V,JPN,3,1
1936,1964,Summer,MitaII,JPN,2,1
1937,1964,Summer,Monaco,MON,1,1
1938,1964,Summer,Mongolia,MGL,21,29
1939,1964,Summer,Monica,NOR,3,1
1940,1964,Summer,Morocco,MAR,20,10
1941,1964,Summer,Mutafo,GER,3,1
1942,1964,Summer,Myanmar,MYA,11,11
1943,1964,Summer,Nausikaa 4,MEX,2,1
1944,1964,Summer,Nepal,NEP,6,5
1945,1964,Summer,Netherlands,NED,119,55
1946,1964,Summer,Netherlands Antilles,AHO,4,4
1947,1964,Summer,New Zealand,NZL,62,34
1948,1964,Summer,Niger,NIG,1,1
1949,1964,Summer,Nigeria,NGR,18,12
1950,1964,Summer,Norway,NOR,18,20
1951,1964,Summer,Oleander XII,BER,3,1
1952,1964,Summer,Olen,URS,3,1
1953,1964,Summer,Pakistan,PAK,41,29
1954,1964,Summer,Panama,PAN,10,10
1955,1964,Summer,Pandora,NZL,2,1
1956,1964,Summer,Peri II,ZIM,2,1
1957,1964,Summer,Peru,PER,31,19
1958,1964,Summer,Philippines,PHI,44,44
1959,1964,Summer,Phoenix,HKG,3,1
1960,1964,Summer,Pigoule,FRA,2,1
1961,1964,Summer,Poland,POL,140,87
1962,1964,Summer,Portugal,POR,15,18
1963,1964,Summer,Pousse-Moi Pas VII,SUI,2,1
1964,1964,Summer,Proteus II,GRE,3,1
1965,1964,Summer,Puerto Rico,PUR,32,29
1966,1964,Summer,Rampage,ARG,2,1
1967,1964,Summer,Riccar,JPN,2,1
1968,1964,Summer,Romania,ROU,138,76
1969,1964,Summer,Roy,JPN,3,1
1970,1964,Summer,Rush VII,SWE,3,1
1971,1964,Summer,Senegal,SEN,12,7
1972,1964,Summer,Serendipity,CAN,3,1
1973,1964,Summer,South Korea,KOR,153,93
1974,1964,Summer,South Vietnam,VNM,16,14
1975,1964,Summer,Soviet Union,URS,307,150
1976,1964,Summer,Spain,ESP,51,35
1977,1964,Summer,Squid III,FIN,2,1
1978,1964,Summer,Sri Lanka,SRI,6,6
1979,1964,Summer,State VI,CAN,3,1
1980,1964,Summer,Subbnboana,GER,4,1
1981,1964,Summer,Sweden,SWE,84,68
1982,1964,Summer,Switzerland,SUI,59,48
1983,1964,Summer,Syndi,CAN,2,1
1984,1964,Summer,Taifun,URS,2,1
1985,1964,Summer,Tango,ARG,3,1
1986,1964,Summer,Tantalus,GER,2,1
1987,1964,Summer,Tanzania,TAN,4,4
1988,1964,Summer,Thailand,THA,51,40
1989,1964,Summer,Tlaloc,MEX,2,1
1990,1964,Summer,Trinidad and Tobago,TTO,11,9
1991,1964,Summer,Tunisia,TUN,9,9
1992,1964,Summer,Turkey,TUR,23,24
1993,1964,Summer,Uganda,UGA,13,14
1994,1964,Summer,Umberta V,ITA,2,1
1995,1964,Summer,United States,USA,336,155
1996,1964,Summer,Uruguay,URU,23,8
1997,1964,Summer,Venezuela,VEN,14,15
1998,1964,Summer,Vento Sul,BRA,2,1
1999,1964,Summer,Web III,DEN,3,1
2000,1964,Summer,White Lady,DEN,3,1
2001,1964,Summer,Widgeon,USA,2,1
2002,1964,Summer,Xolotl,MEX,3,1
2003,1964,Summer,Yeoman XII,GBR,3,1
2004,1964,Summer,Yugoslavia,YUG,75,32
2005,1964,Summer,Zambia,ZAM,12,13
2006,1964,Summer,Zimbabwe,ZIM,27,14
2007,1964,Winter,Argentina,ARG,12,7
2008,1964,Winter,Argentina-1,ARG,2,1
2009,1964,Winter,Argentina-2,ARG,2,1
2010,1964,Winter,Australia,AUS,5,6
2011,1964,Winter,Austria,AUT,68,25
2012,1964,Winter,Austria-1,AUT,8,4
2013,1964,Winter,Austria-2,AUT,10,4
2014,1964,Winter,Belgium,BEL,8,6
2015,1964,Winter,Bulgaria,BUL,7,9
2016,1964,Winter,Canada,CAN,42,24
2017,1964,Winter,Canada-1,CAN,7,3
2018,1964,Winter,Canada-2,CAN,8,3
2019,1964,Winter,Canada-3,CAN,2,1
2020,1964,Winter,Chile,CHI,5,3
2021,1964,Winter,Czechoslovakia,TCH,42,23
2022,1964,Winter,Czechoslovakia-1,TCH,4,2
2023,1964,Winter,Czechoslovakia-2,TCH,4,2
2024,1964,Winter,Denmark,DEN,2,5
2025,1964,Winter,Finland,FIN,51,23
2026,1964,Winter,France,FRA,24,18
2027,1964,Winter,Germany,GER,79,30
2028,1964,Winter,Germany-1,GER,10,4
2029,1964,Winter,Germany-2,GER,9,4
2030,1964,Winter,Germany-3,GER,2,1
2031,1964,Winter,Great Britain,GBR,28,17
2032,1964,Winter,Great Britain-1,GBR,4,2
2033,1964,Winter,Great Britain-2,GBR,4,2
2034,1964,Winter,Greece,GRE,3,3
2035,1964,Winter,Hungary,HUN,28,18
2036,1964,Winter,Iceland,ISL,5,4
2037,1964,Winter,India,IND,1,1
2038,1964,Winter,Iran,IRI,4,3
2039,1964,Winter,Italy,ITA,52,22
2040,1964,Winter,Italy-1,ITA,8,3
2041,1964,Winter,Italy-2,ITA,8,3
2042,1964,Winter,Japan,JPN,47,22
2043,1964,Winter,Lebanon,LIB,4,3
2044,1964,Winter,Liechtenstein,LIE,6,4
2045,1964,Winter,Mongolia,MGL,13,11
2046,1964,Winter,Netherlands,NED,6,7
2047,1964,Winter,North Korea,PRK,13,10
2048,1964,Winter,Norway,NOR,57,23
2049,1964,Winter,Norway-1,NOR,2,1
2050,1964,Winter,Poland,POL,50,23
2051,1964,Winter,Poland-1,POL,2,1
2052,1964,Winter,Poland-2,POL,2,1
2053,1964,Winter,Romania,ROU,26,5
2054,1964,Winter,Romania-1,ROU,2,1
2055,1964,Winter,Romania-2,ROU,2,1
2056,1964,Winter,South Korea,KOR,7,12
2057,1964,Winter,Soviet Union,URS,65,26
2058,1964,Winter,Soviet Union-1,URS,2,1
2059,1964,Winter,Soviet Union-2,URS,2,1
2060,1964,Winter,Spain,ESP,6,3
2061,1964,Winter,Sweden,SWE,56,24
2062,1964,Winter,Sweden-1,SWE,2,1
2063,1964,Winter,Sweden-2,SWE,2,1
2064,1964,Winter,Switzerland,SUI,58,23
2065,1964,Winter,Switzerland-1,SUI,8,4
2066,1964,Winter,Switzerland-2,SUI,8,4
2067,1964,Winter,Turkey,TUR,5,3
2068,1964,Winter,United States,USA,71,27
2069,1964,Winter,United States-1,USA,10,4
2070,1964,Winter,United States-2,USA,10,4
2071,1964,Winter,United States-3,USA,2,1
2072,1964,Winter,Yugoslavia,YUG,31,12
2073,1968,Summer,Afghanistan,AFG,5,5
2074,1968,Summer,Algeria,ALG,3,9
2075,1968,Summer,Argentina,ARG,89,60
2076,1968,Summer,Australia,AUS,128,105
2077,1968,Summer,Austria,AUT,43,37
2078,1968,Summer,Bahamas,BAH,16,12
2079,1968,Summer,Barbados,BAR,9,10
2080,1968,Summer,Belgium,BEL,82,55
2081,1968,Summer,Belize,BIZ,7,6
2082,1968,Summer,Bermuda,BER,6,4
2083,1968,Summer,Bolivia,BOL,4,3
2084,1968,Summer,Brazil,BRA,76,27
2085,1968,Summer,Bulgaria,BUL,112,69
2086,1968,Summer,Cameroon,CMR,5,5
2087,1968,Summer,Canada,CAN,139,124
2088,1968,Summer,Central African Republic,CAF,1,1
2089,1968,Summer,Chad,CHA,3,3
2090,1968,Summer,Chile,CHI,21,19
2091,1968,Summer,Chinese Taipei,TPE,43,57
2092,1968,Summer,Colombia,COL,43,33
2093,1968,Summer,Congo (Kinshasa),COD,5,2
2094,1968,Summer,Costa Rica,CRC,18,18
2095,1968,Summer,Cote d'Ivoire,CIV,10,7
2096,1968,Summer,Cuba,CUB,115,78
2097,1968,Summer,Czechoslovakia,TCH,121,66
2098,1968,Summer,Denmark,DEN,64,53
2099,1968,Summer,Dominican Republic,DOM,18,16
2100,1968,Summer,East Germany,GDR,225,124
2101,1968,Summer,Ecuador,ECU,15,21
2102,1968,Summer,Egypt,EGY,30,18
2103,1968,Summer,El Salvador,ESA,60,48
2104,1968,Summer,Ethiopia,ETH,18,13
2105,1968,Summer,Fiji,FIJ,1,1
2106,1968,Summer,Finland,FIN,66,61
2107,1968,Summer,France,FRA,200,107
2108,1968,Summer,Ghana,GHA,31,18
2109,1968,Summer,Great Britain,GBR,225,133
2110,1968,Summer,Greece,GRE,44,27
2111,1968,Summer,Guatemala,GUA,48,37
2112,1968,Summer,Guinea,GUI,15,1
2113,1968,Summer,Guyana,GUY,5,6
2114,1968,Summer,Honduras,HON,6,4
2115,1968,Summer,Hong Kong,HKG,11,12
2116,1968,Summer,Hungary,HUN,166,116
2117,1968,Summer,Iceland,ISL,8,15
2118,1968,Summer,India,IND,23,11
2119,1968,Summer,Indonesia,INA,6,5
2120,1968,Summer,Iran,IRI,14,14
2121,1968,Summer,Iraq,IRQ,3,4
2122,1968,Summer,Ireland,IRL,31,32
2123,1968,Summer,Israel,ISR,29,20
2124,1968,Summer,Italy,ITA,167,103
2125,1968,Summer,Jamaica,JAM,25,21
2126,1968,Summer,Japan,JPN,171,97
2127,1968,Summer,Kenya,KEN,39,22
2128,1968,Summer,Kuwait,KUW,2,1
2129,1968,Summer,Lebanon,LIB,11,13
2130,1968,Summer,Libya,LBA,1,1
2131,1968,Summer,Liechtenstein,LIE,2,3
2132,1968,Summer,Luxembourg,LUX,5,7
2133,1968,Summer,Madagascar,MAD,4,6
2134,1968,Summer,Malaysia,MAS,31,14
2135,1968,Summer,Mali,MLI,2,2
2136,1968,Summer,Malta,MLT,1,1
2137,1968,Summer,Mexico,MEX,274,146
2138,1968,Summer,Monaco,MON,2,1
2139,1968,Summer,Mongolia,MGL,16,26
2140,1968,Summer,Morocco,MAR,25,14
2141,1968,Summer,Myanmar,MYA,4,3
2142,1968,Summer,Netherlands,NED,107,52
2143,1968,Summer,Netherlands Antilles,AHO,5,4
2144,1968,Summer,New Zealand,NZL,52,26
2145,1968,Summer,Nicaragua,NCA,11,15
2146,1968,Summer,Niger,NIG,2,2
2147,1968,Summer,Nigeria,NGR,36,18
2148,1968,Summer,Norway,NOR,46,36
2149,1968,Summer,Pakistan,PAK,15,3
2150,1968,Summer,Panama,PAN,16,5
2151,1968,Summer,Paraguay,PAR,1,1
2152,1968,Summer,Peru,PER,28,21
2153,1968,Summer,Philippines,PHI,49,53
2154,1968,Summer,Poland,POL,177,112
2155,1968,Summer,Portugal,POR,20,24
2156,1968,Summer,Puerto Rico,PUR,58,54
2157,1968,Summer,Romania,ROU,82,64
2158,1968,Summer,San Marino,SMR,4,2
2159,1968,Summer,Senegal,SEN,21,9
2160,1968,Summer,Sierra Leone,SLE,3,4
2161,1968,Summer,Singapore,SGP,4,6
2162,1968,Summer,South Korea,KOR,54,43
2163,1968,Summer,South Vietnam,VNM,9,7
2164,1968,Summer,Soviet Union,URS,312,164
2165,1968,Summer,Spain,ESP,122,50
2166,1968,Summer,Sri Lanka,SRI,3,3
2167,1968,Summer,Sudan,SUD,5,7
2168,1968,Summer,Suriname,SUR,1,1
2169,1968,Summer,Sweden,SWE,100,95
2170,1968,Summer,Switzerland,SUI,85,68
2171,1968,Summer,Syria,SYR,2,2
2172,1968,Summer,Tanzania,TAN,4,5
2173,1968,Summer,Thailand,THA,41,18
2174,1968,Summer,Trinidad and Tobago,TTO,19,14
2175,1968,Summer,Tunisia,TUN,7,7
2176,1968,Summer,Turkey,TUR,29,29
2177,1968,Summer,Uganda,UGA,11,14
2178,1968,Summer,United States,USA,357,167
2179,1968,Summer,United States Virgin Islands,ISV,6,5
2180,1968,Summer,Uruguay,URU,27,31
2181,1968,Summer,Venezuela,VEN,23,17
2182,1968,Summer,West Germany,FRG,275,154
2183,1968,Summer,Yugoslavia,YUG,69,54
2184,1968,Summer,Zambia,ZAM,7,5
2185,1968,Winter,Argentina,ARG,5,5
2186,1968,Winter,Australia,AUS,3,7
2187,1968,Winter,Austria,AUT,65,25
2188,1968,Winter,Austria-1,AUT,6,3
2189,1968,Winter,Austria-2,AUT,7,3
2190,1968,Winter,Bulgaria,BUL,6,8
2191,1968,Winter,Canada,CAN,64,28
2192,1968,Winter,Canada-1,CAN,4,2
2193,1968,Winter,Canada-2,CAN,4,2
2194,1968,Winter,Chile,CHI,4,5
2195,1968,Winter,Czechoslovakia,TCH,44,19
2196,1968,Winter,Czechoslovakia-1,TCH,4,2
2197,1968,Winter,Czechoslovakia-2,TCH,4,2
2198,1968,Winter,Denmark,DEN,3,4
2199,1968,Winter,East Germany,GDR,52,23
2200,1968,Winter,East Germany-1,GDR,4,2
2201,1968,Winter,East Germany-2,GDR,4,2
2202,1968,Winter,Finland,FIN,52,24
2203,1968,Winter,France,FRA,65,29
2204,1968,Winter,France-1,FRA,6,2
2205,1968,Winter,France-2,FRA,6,2
2206,1968,Winter,Great Britain,GBR,30,18
2207,1968,Winter,Great Britain-1,GBR,4,2
2208,1968,Winter,Great Britain-2,GBR,4,2
2209,1968,Winter,Greece,GRE,3,5
2210,1968,Winter,Hungary,HUN,10,13
2211,1968,Winter,Iceland,ISL,4,2
2212,1968,Winter,India,IND,1,3
2213,1968,Winter,Iran,IRI,4,3
2214,1968,Winter,Italy,ITA,35,21
2215,1968,Winter,Italy-1,ITA,6,3
2216,1968,Winter,Italy-2,ITA,8,3
2217,1968,Winter,Japan,JPN,61,28
2218,1968,Winter,Lebanon,LIB,3,2
2219,1968,Winter,Liechtenstein,LIE,9,7
2220,1968,Winter,Mongolia,MGL,7,6
2221,1968,Winter,Morocco,MAR,5,2
2222,1968,Winter,Netherlands,NED,9,8
2223,1968,Winter,New Zealand,NZL,6,6
2224,1968,Winter,Norway,NOR,65,27
2225,1968,Winter,Poland,POL,29,16
2226,1968,Winter,Poland-1,POL,2,1
2227,1968,Winter,Poland-2,POL,2,1
2228,1968,Winter,Romania,ROU,29,8
2229,1968,Winter,Romania-1,ROU,2,1
2230,1968,Winter,Romania-2,ROU,2,1
2231,1968,Winter,South Korea,KOR,8,11
2232,1968,Winter,Soviet Union,URS,68,29
2233,1968,Winter,Soviet Union-1,URS,2,1
2234,1968,Winter,Soviet Union-2,URS,2,1
2235,1968,Winter,Soviet Union-3,URS,2,1
2236,1968,Winter,Spain,ESP,11,4
2237,1968,Winter,Spain-1,ESP,6,2
2238,1968,Winter,Spain-2,ESP,6,2
2239,1968,Winter,Sweden,SWE,66,30
2240,1968,Winter,Sweden-1,SWE,2,1
2241,1968,Winter,Sweden-2,SWE,2,1
2242,1968,Winter,Switzerland,SUI,25,17
2243,1968,Winter,Switzerland-1,SUI,4,2
2244,1968,Winter,Switzerland-2,SUI,5,2
2245,1968,Winter,Turkey,TUR,11,5
2246,1968,Winter,United States,USA,80,29
2247,1968,Winter,United States-1,USA,8,3
2248,1968,Winter,United States-2,USA,8,3
2249,1968,Winter,United States-3,USA,2,1
2250,1968,Winter,West Germany,FRG,72,31
2251,1968,Winter,West Germany-1,FRG,8,4
2252,1968,Winter,West Germany-2,FRG,8,4
2253,1968,Winter,West Germany-3,FRG,2,1
2254,1968,Winter,Yugoslavia,YUG,30,12
2255,1972,Summer,Afghanistan,AFG,8,8
2256,1972,Summer,Albania,ALB,5,3
2257,1972,Summer,Algeria,ALG,5,5
2258,1972,Summer,Argentina,ARG,92,62
2259,1972,Summer,Australia,AUS,168,110
2260,1972,Summer,Austria,AUT,111,68
2261,1972,Summer,Bahamas,BAH,20,13
2262,1972,Summer,Barbados,BAR,13,13
2263,1972,Summer,Belgium,BEL,88,51
2264,1972,Summer,Belize,BIZ,1,2
2265,1972,Summer,Benin,BEN,3,3
2266,1972,Summer,Bermuda,BER,9,4
2267,1972,Summer,Bolivia,BOL,11,9
2268,1972,Summer,Brazil,BRA,81,44
2269,1972,Summer,Bulgaria,BUL,130,92
2270,1972,Summer,Burkina Faso,BUR,1,1
2271,1972,Summer,Cambodia,CAM,9,14
2272,1972,Summer,Cameroon,CMR,11,12
2273,1972,Summer,Canada,CAN,208,136
2274,1972,Summer,Chad,CHA,4,4
2275,1972,Summer,Chile,CHI,11,9
2276,1972,Summer,Chinese Taipei,TPE,21,41
2277,1972,Summer,Colombia,COL,59,39
2278,1972,Summer,Congo (Brazzaville),CGO,6,5
2279,1972,Summer,Costa Rica,CRC,3,4
2280,1972,Summer,Cote d'Ivoire,CIV,11,7
2281,1972,Summer,Cuba,CUB,137,69
2282,1972,Summer,Czechoslovakia,TCH,175,92
2283,1972,Summer,Czechoslovakia-1,TCH,2,1
2284,1972,Summer,Czechoslovakia-2,TCH,2,1
2285,1972,Summer,Czechoslovakia-3,TCH,2,1
2286,1972,Summer,Denmark,DEN,126,73
2287,1972,Summer,Dominican Republic,DOM,5,4
2288,1972,Summer,East Germany,GDR,291,160
2289,1972,Summer,East Germany-1,GDR,2,1
2290,1972,Summer,East Germany-2,GDR,2,1
2291,1972,Summer,East Germany-3,GDR,2,1
2292,1972,Summer,Ecuador,ECU,2,4
2293,1972,Summer,Egypt,EGY,23,16
2294,1972,Summer,El Salvador,ESA,11,12
2295,1972,Summer,Ethiopia,ETH,31,20
2296,1972,Summer,Fiji,FIJ,2,4
2297,1972,Summer,Finland,FIN,96,75
2298,1972,Summer,France,FRA,227,132
2299,1972,Summer,Gabon,GAB,1,1
2300,1972,Summer,Ghana,GHA,35,17
2301,1972,Summer,Great Britain,GBR,280,158
2302,1972,Summer,Great Britain-1,GBR,2,1
2303,1972,Summer,Great Britain-2,GBR,2,1
2304,1972,Summer,Greece,GRE,60,46
2305,1972,Summer,Guatemala,GUA,8,10
2306,1972,Summer,Guyana,GUY,3,4
2307,1972,Summer,Haiti,HAI,7,7
2308,1972,Summer,Hong Kong,HKG,10,13
2309,1972,Summer,Hungary,HUN,226,134
2310,1972,Summer,Iceland,ISL,25,16
2311,1972,Summer,India,IND,41,27
2312,1972,Summer,Indonesia,INA,6,7
2313,1972,Summer,Iran,IRI,48,33
2314,1972,Summer,Ireland,IRL,59,54
2315,1972,Summer,Israel,ISR,14,14
2316,1972,Summer,Italy,ITA,224,123
2317,1972,Summer,Jamaica,JAM,33,27
2318,1972,Summer,Japan,JPN,184,113
2319,1972,Summer,Kenya,KEN,57,29
2320,1972,Summer,Kuwait,KUW,4,4
2321,1972,Summer,Lebanon,LIB,19,23
2322,1972,Summer,Lesotho,LES,1,2
2323,1972,Summer,Liberia,LBR,5,5
2324,1972,Summer,Liechtenstein,LIE,6,11
2325,1972,Summer,Luxembourg,LUX,11,8
2326,1972,Summer,Madagascar,MAD,11,10
2327,1972,Summer,Malawi,MAW,16,17
2328,1972,Summer,Malaysia,MAS,45,20
2329,1972,Summer,Mali,MLI,3,3
2330,1972,Summer,Malta,MLT,5,2
2331,1972,Summer,Mexico,MEX,174,112
2332,1972,Summer,Monaco,MON,5,4
2333,1972,Summer,Mongolia,MGL,39,39
2334,1972,Summer,Morocco,MAR,35,19
2335,1972,Summer,Myanmar,MYA,17,7
2336,1972,Summer,Nepal,NEP,2,1
2337,1972,Summer,Netherlands,NED,119,72
2338,1972,Summer,Netherlands Antilles,AHO,2,2
2339,1972,Summer,New Zealand,NZL,89,63
2340,1972,Summer,Nicaragua,NCA,8,10
2341,1972,Summer,Niger,NIG,4,4
2342,1972,Summer,Nigeria,NGR,25,24
2343,1972,Summer,North Korea,PRK,37,23
2344,1972,Summer,Norway,NOR,112,70
2345,1972,Summer,Pakistan,PAK,25,12
2346,1972,Summer,Panama,PAN,7,8
2347,1972,Summer,Paraguay,PAR,3,3
2348,1972,Summer,Peru,PER,20,25
2349,1972,Summer,Philippines,PHI,53,47
2350,1972,Summer,Poland,POL,284,149
2351,1972,Summer,Poland-1,POL,2,1
2352,1972,Summer,Poland-2,POL,2,1
2353,1972,Summer,Poland-3,POL,2,1
2354,1972,Summer,Portugal,POR,29,28
2355,1972,Summer,Puerto Rico,PUR,53,37
2356,1972,Summer,Romania,ROU,159,102
2357,1972,Summer,San Marino,SMR,7,4
2358,1972,Summer,Saudi Arabia,KSA,10,11
2359,1972,Summer,Senegal,SEN,38,23
2360,1972,Summer,Singapore,SGP,7,12
2361,1972,Summer,Somalia,SOM,3,4
2362,1972,Summer,South Korea,KOR,42,24
2363,1972,Summer,South Vietnam,VNM,2,1
2364,1972,Summer,Soviet Union,URS,371,180
2365,1972,Summer,Spain,ESP,123,59
2366,1972,Summer,Sri Lanka,SRI,4,6
2367,1972,Summer,Sudan,SUD,26,15
2368,1972,Summer,Suriname,SUR,2,3
2369,1972,Summer,Swaziland,SWZ,2,4
2370,1972,Summer,Sweden,SWE,131,90
2371,1972,Summer,Switzerland,SUI,151,116
2372,1972,Summer,Syria,SYR,5,4
2373,1972,Summer,Tanzania,TAN,15,16
2374,1972,Summer,Thailand,THA,33,21
2375,1972,Summer,Togo,TOG,7,5
2376,1972,Summer,Trinidad and Tobago,TTO,19,16
2377,1972,Summer,Tunisia,TUN,35,11
2378,1972,Summer,Turkey,TUR,43,43
2379,1972,Summer,Uganda,UGA,33,19
2380,1972,Summer,United States,USA,396,184
2381,1972,Summer,United States Virgin Islands,ISV,16,9
2382,1972,Summer,United States-1,USA,2,1
2383,1972,Summer,United States-2,USA,2,1
2384,1972,Summer,Uruguay,URU,13,12
2385,1972,Summer,Venezuela,VEN,23,27
2386,1972,Summer,West Germany,FRG,418,182
2387,1972,Summer,West Germany-1,FRG,2,1
2388,1972,Summer,West Germany-2,FRG,2,1
2389,1972,Summer,West Germany-3,FRG,2,1
2390,1972,Summer,Yugoslavia,YUG,122,72
2391,1972,Summer,Yugoslavia-1,YUG,2,1
2392,1972,Summer,Yugoslavia-2,YUG,2,1
2393,1972,Summer,Zambia,ZAM,11,12
2394,1972,Winter,Argentina,ARG,2,3
2395,1972,Winter,Australia,AUS,4,7
2396,1972,Winter,Austria,AUT,31,18
2397,1972,Winter,Austria-1,AUT,6,3
2398,1972,Winter,Austria-2,AUT,6,3
2399,1972,Winter,Belgium,BEL,1,3
2400,1972,Winter,Bulgaria,BUL,4,6
2401,1972,Winter,Canada,CAN,41,26
2402,1972,Winter,Canada-1,CAN,4,2
2403,1972,Winter,Canada-2,CAN,4,2
2404,1972,Winter,Chinese Taipei,TPE,5,3
2405,1972,Winter,Czechoslovakia,TCH,41,14
2406,1972,Winter,East Germany,GDR,36,20
2407,1972,Winter,East Germany-1,GDR,4,2
2408,1972,Winter,East Germany-2,GDR,4,2
2409,1972,Winter,Finland,FIN,50,21
2410,1972,Winter,France,FRA,38,23
2411,1972,Winter,France-1,FRA,2,1
2412,1972,Winter,France-2,FRA,2,1
2413,1972,Winter,Great Britain,GBR,27,20
2414,1972,Winter,Great Britain-1,GBR,7,3
2415,1972,Winter,Great Britain-2,GBR,7,3
2416,1972,Winter,Greece,GRE,3,2
2417,1972,Winter,Hungary,HUN,1,1
2418,1972,Winter,Iran,IRI,4,3
2419,1972,Winter,Italy,ITA,32,18
2420,1972,Winter,Italy-1,ITA,8,3
2421,1972,Winter,Italy-2,ITA,8,3
2422,1972,Winter,Japan,JPN,77,32
2423,1972,Winter,Japan-1,JPN,6,3
2424,1972,Winter,Japan-2,JPN,7,3
2425,1972,Winter,Lebanon,LIB,1,2
2426,1972,Winter,Liechtenstein,LIE,4,7
2427,1972,Winter,Mongolia,MGL,4,6
2428,1972,Winter,Netherlands,NED,11,9
2429,1972,Winter,New Zealand,NZL,2,3
2430,1972,Winter,North Korea,PRK,6,4
2431,1972,Winter,Norway,NOR,67,29
2432,1972,Winter,Philippines,PHI,2,2
2433,1972,Winter,Poland,POL,46,16
2434,1972,Winter,Poland-1,POL,2,1
2435,1972,Winter,Poland-2,POL,2,1
2436,1972,Winter,Romania,ROU,12,7
2437,1972,Winter,Romania-1,ROU,2,1
2438,1972,Winter,Romania-2,ROU,2,1
2439,1972,Winter,South Korea,KOR,5,7
2440,1972,Winter,Soviet Union,URS,70,31
2441,1972,Winter,Soviet Union-1,URS,4,2
